"id:ID","uri","uuid","label","name","ordinal","description","data_type","role","core","value_domain","code_list","code_list_uri"
"1638","https://sdtm.d4k.dk/ig/TU/TULAT","6213f837-1248-4b5b-895f-c81e31c5da09","Laterality","TULAT","16","Qualifier for anatomical location or specimen further detailing laterality (e.g., ""LEFT"", ""RIGHT"", ""BILATERAL"").","Char","Variable Qualifier","Perm","","C99073","https://ct.d4k.dk/cdisc/dataset/sc/2020-11-06/sdtm/C99073"
"1639","https://sdtm.d4k.dk/ig/TU/TUDIR","c3fc5709-34bd-4276-b09a-8456090ad05f","Directionality","TUDIR","17","Qualifier for anatomical location or specimen further detailing directionality (e.g., ""UPPER"", ""INTERIOR"").","Char","Variable Qualifier","Perm","","C99074","https://ct.d4k.dk/cdisc/dataset/sc/2020-12-18/sdtm/C99074"
"1640","https://sdtm.d4k.dk/ig/TU/TUPORTOT","02e70357-f643-4e0d-9322-e0bfa1c248e0","Portion or Totality","TUPORTOT","18","Qualifier for anatomical location or specimen further detailing the distribution, which means arrangement of, or apportioning of. Examples: ""ENTIRE"", ""SINGLE"", ""SEGMENT"", ""MULTIPLE"".","Char","Variable Qualifier","Perm","","C99075","https://ct.d4k.dk/cdisc/dataset/sc/2020-11-06/sdtm/C99075"
"1641","https://sdtm.d4k.dk/ig/TU/TUMETHOD","341830fc-6df3-4f30-aa7e-55a1952e7894","Method of Identification","TUMETHOD","19","Method used to identify the tumor/lesion. Examples: ""MRI"", ""CT SCAN"".","Char","Record Qualifier","Exp","","C85492","https://ct.d4k.dk/cdisc/dataset/sc/2018-03-30/sdtm/C85492"
"1642","https://sdtm.d4k.dk/ig/TU/TULOBXFL","c7881c55-3d3a-4abe-9865-af2fecadf7e9","Last Observation Before Exposure Flag","TULOBXFL","20","Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. Should be ""Y"" or null.","Char","Record Qualifier","Exp","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"1643","https://sdtm.d4k.dk/ig/TU/TUBLFL","0f6b0863-6cae-451e-bc62-30245ec7c493","Baseline Flag","TUBLFL","21","Indicator used to identify a baseline value. Should be ""Y"" or null. Note that TUBLFL is retained for backward compatibility. The authoritative baseline flag for statistical analysis is in an ADaM dataset.","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"1644","https://sdtm.d4k.dk/ig/TU/TUEVAL","4a436dba-7b86-4b14-8d3c-138aec85152e","Evaluator","TUEVAL","22","Role of the person who provided the evaluation. Examples: ""ADJUDICATION COMMITTEE"", ""INDEPENDENT ASSESSOR"". \n This column can be left null when the investigator provides the complete set of data in the domain. However, the column should contain no null values when data from 1 or more independent assessors is included. For example, the rows attributed to the investigator should contain a value of ""INVESTIGATOR"".","Char","Record Qualifier","Exp","","C78735","https://ct.d4k.dk/cdisc/dataset/sc/2019-12-20/sdtm/C78735"
"1645","https://sdtm.d4k.dk/ig/TU/TUEVALID","8f9da706-a9fc-4328-8f71-b2efae98003f","Evaluator Identifier","TUEVALID","23","Used to distinguish multiple evaluators with the same role recorded in --EVAL. Examples: ""RADIOLOGIST1"", ""RADIOLOGIST2"". See assumption 9.","Char","Variable Qualifier","Perm","","C96777","https://ct.d4k.dk/cdisc/dataset/sc/2020-11-06/sdtm/C96777"
"1646","https://sdtm.d4k.dk/ig/TU/TUACPTFL","4b97b637-d5c6-49cd-a518-0f6c141f935d","Accepted Record Flag","TUACPTFL","24","In cases where more than 1 independent assessor (e.g., ""RADIOLOGIST 1"", ""RADIOLOGIST 2"", ""ADJUDICATION COMMITTEE"") provide independent assessments at the same time point, this flag identifies the record that is considered to be the accepted assessment.","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"1647","https://sdtm.d4k.dk/ig/TU/VISITNUM","f6ba4381-0bbb-44e2-b864-81410de1183d","Visit Number","VISITNUM","25","Clinical encounter number. Numeric version of VISIT, used for sorting.","Num","Timing","Exp","","",""
"1648","https://sdtm.d4k.dk/ig/TU/VISIT","7dfa9835-1312-4260-933e-96932770d941","Visit Name","VISIT","26","Protocol-defined description of a clinical encounter.","Char","Timing","Perm","","",""
"1649","https://sdtm.d4k.dk/ig/TU/VISITDY","d3620e07-09b2-477f-9d93-d12dc423e9ce","Planned Study Day of Visit","VISITDY","27","Planned study day of the visit based upon RFSTDTC in Demographics. Should be an integer.","Num","Timing","Perm","","",""
"1650","https://sdtm.d4k.dk/ig/TU/TAETORD","4a2c37f3-f93e-45d8-be3d-42997714ba85","Planned Order of Element within Arm","TAETORD","28","Number that gives the planned order of the element within the arm for the element in which the assessment was made.","Num","Timing","Perm","","",""
"1651","https://sdtm.d4k.dk/ig/TU/EPOCH","faf557ac-7e77-4785-a92e-4b6099c20c68","Epoch","EPOCH","29","Epoch associated with the date/time at which the assessment was made.","Char","Timing","Perm","","C99079","https://ct.d4k.dk/cdisc/dataset/sc/2019-09-27/sdtm/C99079"
"1652","https://sdtm.d4k.dk/ig/TU/TUDTC","4a467267-ad3f-4190-8d0d-91264c046c70","Date/Time of Tumor/Lesion Identification","TUDTC","30","TUDTC variable represents the date of the scan/image/physical exam. TUDTC does not represent the date that the image was read to identify tumors. TUDTC also does not represent the VISIT date.","Char","Timing","Exp","ISO 8601 datetime or interval","",""
"1653","https://sdtm.d4k.dk/ig/TU/TUDY","862cbf28-1e32-42d0-8b99-0bf1638ec1d8","Study Day of Tumor/Lesion Identification","TUDY","31","Study day of the scan/image/physical exam, measured as integer days. Algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in Demographics.","Num","Timing","Perm","","",""
"1654","https://sdtm.d4k.dk/ig/UR/STUDYID","05ea2c6e-d753-4a49-85d3-1e3f2a2c16d1","Study Identifier","STUDYID","1","Unique identifier for a study.","Char","Identifier","Req","","",""
"1655","https://sdtm.d4k.dk/ig/UR/DOMAIN","fd7cfa51-518f-40a7-83e9-f5ccd2b8f686","Domain Abbreviation","DOMAIN","2","Two-character abbreviation for the domain.","Char","Identifier","Req","","",""
"1656","https://sdtm.d4k.dk/ig/UR/USUBJID","8546c1e9-ec99-469a-b780-512780376791","Unique Subject Identifier","USUBJID","3","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Char","Identifier","Req","","",""
"1657","https://sdtm.d4k.dk/ig/UR/URSEQ","e84fc0ef-d805-4e35-b26b-106f49e144b7","Sequence Number","URSEQ","4","Sequence number to ensure uniqueness of records within a dataset for a subject. May be any valid number (including decimals) and does not have to start at 1.","Num","Identifier","Req","","",""
"1658","https://sdtm.d4k.dk/ig/UR/URGRPID","b00a9c32-44fc-4cb4-b70e-4f947a163246","Group ID","URGRPID","5","Optional group identifier, used to link together a block of related records within a subject in a domain.","Char","Identifier","Perm","","",""
"1659","https://sdtm.d4k.dk/ig/UR/URREFID","a4dd3055-f569-49a2-88ed-8acbfffe62d2","Reference ID","URREFID","6","Optional internal or external identifier (e.g., lab specimen ID, universally unique identifier (UUID) for a medical image).","Char","Identifier","Perm","","",""
"1660","https://sdtm.d4k.dk/ig/UR/URSPID","ff571a3a-5644-4641-985a-c448f6b69aaf","Sponsor-Defined Identifier","URSPID","7","Sponsor-defined identifier. Example: Preprinted line identifier.","Char","Identifier","Perm","","",""
"1661","https://sdtm.d4k.dk/ig/UR/URLNKID","24bcda44-c1b9-45b3-ab18-6077c12617ee","Link ID","URLNKID","8","Identifier used to link related records across domains. This may be a one-to-one or a one-to-many relationship.","Char","Identifier","Perm","","",""
"1662","https://sdtm.d4k.dk/ig/UR/URLNKGRP","9a079d58-09c9-4ce7-a32c-ee99b1291125","Link Group ID","URLNKGRP","9","Identifier used to link related records across domains. This will usually be a many-to-one relationship.","Char","Identifier","Perm","","",""
"1663","https://sdtm.d4k.dk/ig/UR/URTESTCD","b656efd2-530d-40b7-80ef-62f2304aa1e1","Short Name of Urinary Test","URTESTCD","10","Short character value for URTEST used as a column name when converting a dataset from a vertical format to a horizontal format. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in URTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). URTESTCD cannot contain characters other than letters, numbers, or underscores. Examples: ""COUNT"", ""LENGTH"", ""RBLDFLW"".","Char","Topic","Req","","C129942","https://ct.d4k.dk/cdisc/dataset/sc/2018-06-29/sdtm/C129942"
"1664","https://sdtm.d4k.dk/ig/UR/URTEST","a41dbe48-9cdc-4e57-9b9f-ee31371a000e","Name of Urinary Test","URTEST","11","Long name For URTESTCD. Examples: ""Count"", ""Length"", ""Renal Blood Flow"".","Char","Synonym Qualifier","Req","","C129941","https://ct.d4k.dk/cdisc/dataset/sc/2021-12-17/sdtm/C129941"
"1665","https://sdtm.d4k.dk/ig/UR/URTSTDTL","5889a4e4-26ee-4e33-8bd1-bbcd3b270c0c","Urinary Test Detail","URTSTDTL","12","Further description of URTESTCD and URTEST.","Char","Variable Qualifier","Perm","","",""
"1666","https://sdtm.d4k.dk/ig/UR/URCAT","acce67a0-4a54-467b-85a3-1d53989a026d","Category for Urinary Test","URCAT","13","Used to define a category of topic-variable values.","Char","Grouping Qualifier","Perm","","",""
"1667","https://sdtm.d4k.dk/ig/UR/URSCAT","57661219-78f7-4c5b-9c12-a7e77bcb4a78","Subcategory for Urinary Test","URSCAT","14","Used to define a further categorization of URCAT values.","Char","Grouping Qualifier","Perm","","",""
"1668","https://sdtm.d4k.dk/ig/UR/URORRES","a6eb34c2-7515-49a0-8951-5feddbb45906","Result or Finding in Original Units","URORRES","15","Result of the measurement or finding as originally received or collected.","Char","Result Qualifier","Exp","","",""
"1669","https://sdtm.d4k.dk/ig/UR/URORRESU","dd28a2d3-90b9-4eb4-b8c4-2a1710ad372a","Original Units","URORRESU","16","Unit for URORRES.","Char","Variable Qualifier","Perm","","C71620","https://ct.d4k.dk/cdisc/dataset/sc/2012-12-21/sdtm/C71620"
"1670","https://sdtm.d4k.dk/ig/UR/URSTRESC","40a847a7-4223-4265-add5-874fc66fe279","Character Result/Finding in Std Format","URSTRESC","17","Contains the result value for all findings copied or derived from URORRES, in a standard format or in standard units. URSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in URSTRESN.","Char","Result Qualifier","Exp","","",""
"1671","https://sdtm.d4k.dk/ig/UR/URSTRESN","2dea1cf8-95b8-4e88-bd46-8f8e2b3d81f4","Numeric Result/Finding in Standard Units","URSTRESN","18","Used for continuous or numeric results or findings in standard format; copied in numeric format from URSTRESC. URSTRESN should store all numeric test results or findings.","Num","Result Qualifier","Perm","","",""
"1672","https://sdtm.d4k.dk/ig/UR/URSTRESU","7ac9cf5d-4f3a-4f9b-aa4d-c420a7cc3ae6","Standard Units","URSTRESU","19","Standardized units used for URSTRESC and URSTRESN.","Char","Variable Qualifier","Perm","","C71620","https://ct.d4k.dk/cdisc/dataset/sc/2012-12-21/sdtm/C71620"
"1673","https://sdtm.d4k.dk/ig/UR/URRESCAT","26c1b9ec-5266-4db9-9f56-b457f9e29ada","Result Category","URRESCAT","20","Used to categorize the result of a finding.","Char","Variable Qualifier","Perm","","",""
"1674","https://sdtm.d4k.dk/ig/UR/URSTAT","1f4d6d09-a636-4bc4-a7c8-a7232f43a707","Completion Status","URSTAT","21","Used to indicate that a question was not asked or a test was not done, or a test was attempted but did not generate a result. Should be null or have a value of ""NOT DONE"".","Char","Record Qualifier","Perm","","C66789","https://ct.d4k.dk/cdisc/dataset/sc/2019-09-27/send/C66789"
"1675","https://sdtm.d4k.dk/ig/UR/URREASND","7961f45a-28d3-42f6-bda5-a70fa4ab85ae","Reason Not Done","URREASND","22","Reason not done. Used in conjunction with URSTAT when value is ""NOT DONE"".","Char","Record Qualifier","Perm","","",""
"1676","https://sdtm.d4k.dk/ig/UR/URLOC","1d3ca99c-3c2b-4f79-bc13-0dda067f4bc0","Location Used for the Measurement","URLOC","23","Anatomical location of the subject relevant to the collection of the measurement.","Char","Record Qualifier","Perm","","C74456","https://ct.d4k.dk/cdisc/dataset/sc/2022-03-25/sdtm/C74456"
"1677","https://sdtm.d4k.dk/ig/UR/URLAT","3a913b87-db4e-4716-afdc-d30315653942","Laterality","URLAT","24","Qualifier for anatomical location or specimen further detailing laterality. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".","Char","Variable Qualifier","Perm","","C99073","https://ct.d4k.dk/cdisc/dataset/sc/2020-11-06/sdtm/C99073"
"1678","https://sdtm.d4k.dk/ig/UR/URDIR","6c99777a-f4a4-4b8f-9aef-cf9ff9fa2b0c","Directionality","URDIR","25","Qualifier for anatomical location or specimen further detailing directionality. Examples: ""ANTERIOR"", ""LOWER"", ""PROXIMAL"".","Char","Variable Qualifier","Perm","","C99074","https://ct.d4k.dk/cdisc/dataset/sc/2020-12-18/sdtm/C99074"
"1679","https://sdtm.d4k.dk/ig/UR/URMETHOD","e532be56-eb45-4e2f-a7c1-f9637f7002b4","Method of Test or Examination","URMETHOD","26","Method of the test or examination.","Char","Record Qualifier","Perm","","C85492","https://ct.d4k.dk/cdisc/dataset/sc/2018-03-30/sdtm/C85492"
"1680","https://sdtm.d4k.dk/ig/UR/URLOBXFL","039f19b4-e52f-43e6-a25d-80f7336adc59","Last Observation Before Exposure Flag","URLOBXFL","27","Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. The value should be ""Y"" or null.","Char","Record Qualifier","Exp","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"1681","https://sdtm.d4k.dk/ig/UR/URBLFL","f80c60c7-e9ab-4114-8eac-4798d8969b31","Baseline Flag","URBLFL","28","A baseline defined by the sponsor The value should be ""Y"" or null. Note that URBLFL is retained for backward compatibility. The authoritative baseline flag for statistical analysis is in an ADaM dataset.","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"1682","https://sdtm.d4k.dk/ig/UR/URDRVFL","fcd93f10-da24-4b5e-9fd3-d12939527076","Derived Flag","URDRVFL","29","Used to indicate a derived record (e.g., a record that represents the average of other records such as a computed baseline). Should be ""Y"" or null.","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"1683","https://sdtm.d4k.dk/ig/UR/UREVAL","124b3504-dbd7-499f-bc3b-09c623164b2b","Evaluator","UREVAL","30","Role of the person who provided the evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Examples: ""ADJUDICATION COMMITTEE"", ""INDEPENDENT ASSESSOR"", ""RADIOLOGIST"".","Char","Record Qualifier","Perm","","C78735","https://ct.d4k.dk/cdisc/dataset/sc/2019-12-20/sdtm/C78735"
"1684","https://sdtm.d4k.dk/ig/UR/UREVALID","75af14bb-dbe6-4aab-95c6-22ac5b0f0877","Evaluator Identifier","UREVALID","31","Used to distinguish multiple evaluators with the same role recorded in UREVAL. Examples: ""RADIOLOGIST1"", ""RADIOLOGIST2"".","Char","Variable Qualifier","Perm","","C96777","https://ct.d4k.dk/cdisc/dataset/sc/2020-11-06/sdtm/C96777"
"1685","https://sdtm.d4k.dk/ig/UR/VISITNUM","f7f7dc12-1d20-44df-a165-7c049c4c6a8e","Visit Number","VISITNUM","32","Clinical encounter number. Numeric version of VISIT, used for sorting.","Num","Timing","Exp","","",""
"1686","https://sdtm.d4k.dk/ig/UR/VISIT","fb81b1ac-edce-43ab-aa85-5e265045b79a","Visit Name","VISIT","33","Protocol-defined description of a clinical encounter.","Char","Timing","Perm","","",""
"1687","https://sdtm.d4k.dk/ig/UR/VISITDY","fe7a569d-d246-4b6f-817d-0b4f2fd42ac5","Planned Study Day of Visit","VISITDY","34","Planned study day of VISIT. Should be an integer.","Num","Timing","Perm","","",""
"1688","https://sdtm.d4k.dk/ig/UR/TAETORD","d3804a8a-fe3f-4429-a50f-f2fe1d02bfee","Planned Order of Element within Arm","TAETORD","35","Number that gives the planned order of the element within the arm for the element in which the observation was made.","Num","Timing","Perm","","",""
"1689","https://sdtm.d4k.dk/ig/UR/EPOCH","61980aff-4403-4c79-9c6e-1e28f1e5afe7","Epoch","EPOCH","36","Epoch associated with the date/time at which the observation was made.","Char","Timing","Perm","","C99079","https://ct.d4k.dk/cdisc/dataset/sc/2019-09-27/sdtm/C99079"
"1690","https://sdtm.d4k.dk/ig/UR/URDTC","f639b0ba-693c-4250-a673-a7bb8dbb3097","Date/Time of Collection","URDTC","37","Collection date and time of an observation.","Char","Timing","Exp","ISO 8601 datetime or interval","",""
"1691","https://sdtm.d4k.dk/ig/UR/URDY","51636097-1e2c-4b19-b637-f6149c3163ba","Study Day of Visit/Collection/Exam","URDY","38","Actual study day of visit/collection/exam expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.","Num","Timing","Perm","","",""
"1692","https://sdtm.d4k.dk/ig/UR/URTPT","5ff1a096-3a13-4ec2-838d-9dcffc94d5ec","Planned Time Point Name","URTPT","39","Text description of time when a measurement or observation should be taken as defined in the protocol. This may be represented as an elapsed time relative to a fixed reference point (e.g., time of last dose). See URTPTNUM and URTPTREF.","Char","Timing","Perm","","",""
